probe_id	gene_symbol
ILMN_1661735	MGC33894
ILMN_1661750	VIL1
ILMN_1661755	FAM129B
ILMN_1661770	JMJD2C
ILMN_1661776	CENPJ
ILMN_1661778	MTL5
ILMN_1661788	WNT5B
ILMN_1661799	HIGD1A
ILMN_1661802	RAPGEF4
ILMN_1661804	CTF1
ILMN_1661825	TNFRSF6B
ILMN_1661833	ANKRD12
ILMN_1661860	ASPSCR1
ILMN_1661861	CSF2
ILMN_1661875	ANK3
ILMN_1661886	APEX1
ILMN_1661888	MEF2A
ILMN_1661939	SGSM1
ILMN_1661940	CAMTA1
ILMN_1661945	C14orf156
ILMN_1661971	ARHGAP25
ILMN_1661998	METTL6
ILMN_1662016	SCRN2
ILMN_1662021	ZNF326
ILMN_1662023	KLF7
ILMN_1662026	BTK
ILMN_1662038	LARGE
ILMN_1662049	AGPAT5
ILMN_1662065	WDR92
ILMN_1662128	ISY1
ILMN_1662140	SGPP2
ILMN_1662144	CPT1B
ILMN_1662147	MANEAL
ILMN_1662155	PRKCZ
ILMN_1662161	TBC1D13
ILMN_1662166	PTK7
ILMN_1662168	SP3
ILMN_1662174	ORMDL3
ILMN_1662188	WNT11
ILMN_1662192	ZNF248
ILMN_1662198	RANGAP1
ILMN_1662232	DCTN2
ILMN_1662243	ING1
ILMN_1662256	PARP6
ILMN_1662263	MDP-1
ILMN_1662306	RABL3
ILMN_1662318	CCDC59
ILMN_1662328	CNNM3
ILMN_1662331	PDSS2
ILMN_1662334	DNAJA3
ILMN_1662340	ZNF358
ILMN_1662358	MX1
ILMN_1662364	AARS
ILMN_1662383	ZRANB2
ILMN_1662390	ASPHD1
ILMN_1662417	LRPPRC
ILMN_1662419	COX7A1
ILMN_1662426	AP2S1
ILMN_1662432	OPA3
ILMN_1662438	SOD1
ILMN_1662451	FCER2
ILMN_1662470	C10orf35
ILMN_1662483	SMA5
ILMN_1662484	CLDN18
ILMN_1662488	MED23
ILMN_1662523	C3
ILMN_1662556	GALNT10
ILMN_1662578	C1GALT1
ILMN_1662587	PNPLA7
ILMN_1662618	SQSTM1
ILMN_1662619	TFPI
ILMN_1662658	PUS1
ILMN_1662668	APC
ILMN_1662681	AMBRA1
ILMN_1662686	USPL1
ILMN_1662707	SEC24B
ILMN_1662731	COL4A3
ILMN_1662741	EDG4
ILMN_1662768	NHEDC2
ILMN_1662799	GPSM3
ILMN_1662801	ZMYM3
ILMN_1662824	MADCAM1
ILMN_1662837	WFIKKN2
ILMN_1662839	PLEKHA1
ILMN_1662843	CD53
ILMN_1662846	GPR160
ILMN_1662848	TXNDC15
ILMN_1662865	FLJ11151
ILMN_1662902	ANKRD13D
ILMN_1662910	SFXN3
ILMN_1662917	LMO1
ILMN_1662932	LCP1
ILMN_1662935	C1QTNF7
ILMN_1662944	PON1
ILMN_1662949	FAM132A
ILMN_1662950	EPS8L1
ILMN_1662952	ZNF687
ILMN_1662954	CCT7
ILMN_1662962	COLEC10
ILMN_1662973	CD82
ILMN_1663002	STOML2
ILMN_1663015	HIF3A
ILMN_1663032	FNDC4
ILMN_1663035	SREBF1
ILMN_1663042	SDC4
ILMN_1663068	MGC33556
ILMN_1663080	LFNG
ILMN_1663081	LOC440925
ILMN_1663092	CITED2
ILMN_1663099	UBE2B
ILMN_1663113	TTLL12
ILMN_1663119	DSC2
ILMN_1663132	ADCK2
ILMN_1663142	CLEC12A
ILMN_1663145	NOMO3
ILMN_1663155	ZNF238
ILMN_1663160	ZNF337
ILMN_1663171	MATN3
ILMN_1663173	LOC442582
ILMN_1663179	PROCA1
ILMN_1663195	MCM7
ILMN_1663213	ITIH5
ILMN_1663220	MRPL22
ILMN_1663234	KATNAL1
ILMN_1663257	ATP6V1C1
ILMN_1663327	SOX6
ILMN_1663347	OTOF
ILMN_1663379	FBXL15
ILMN_1663381	TRAF3IP2
ILMN_1663383	GEMIN5
ILMN_1663390	CDC20
ILMN_1663399	TIMP4
ILMN_1663401	LARP6
ILMN_1663407	SURF1
ILMN_1663422	RGL4
ILMN_1663437	NECAB2
ILMN_1663444	LIN7B
ILMN_1663446	SORBS1
ILMN_1663447	HNRNPA1
ILMN_1663453	HIST1H2AI
ILMN_1663486	TLK2
ILMN_1663489	UBR2
ILMN_1663512	COX5B
ILMN_1663519	SLC24A3
ILMN_1663532	RIC8B
ILMN_1663538	CLYBL
ILMN_1663541	B4GALT7
ILMN_1663561	TCF2
ILMN_1663569	FTCD
ILMN_1663605	RNF123
ILMN_1663616	DNAJC7
ILMN_1663627	ELMO1
ILMN_1663640	MAOA
ILMN_1663648	MTUS1
ILMN_1663664	MRPS10
ILMN_1663667	FLAD1
ILMN_1663683	HEPH
ILMN_1663722	DNAJB5
ILMN_1663723	SLC13A4
ILMN_1663749	BTNL3
ILMN_1663754	ZNF442
ILMN_1663772	SIX2
ILMN_1663780	WISP3
ILMN_1663786	EPB41
ILMN_1663793	MIST
ILMN_1663827	SMYD5
ILMN_1663858	ZNF286A
ILMN_1663866	TGFBI
ILMN_1663897	ALS2CR16
ILMN_1663916	ARHGAP9
ILMN_1663919	TFF2
ILMN_1663954	TH1L
ILMN_1663975	CNNM2
ILMN_1663986	MAGI3
ILMN_1664006	AGL
ILMN_1664010	ELF1
ILMN_1664012	CANT1
ILMN_1664016	ARHGEF18
ILMN_1664024	APOB
ILMN_1664025	PXMP4
ILMN_1664028	CENPB
ILMN_1664030	RAB1B
ILMN_1664047	CACNA1E
ILMN_1664051	SEC22C
ILMN_1664068	ERGIC1
ILMN_1664071	TNNT2
ILMN_1664089	LOC286076
ILMN_1664094	P2RY13
ILMN_1664098	FASTK
ILMN_1664111	RFFL
ILMN_1664167	BXDC1
ILMN_1664168	SLC25A11
ILMN_1664170	CUGBP2
ILMN_1664177	ATXN7L2
ILMN_1664186	MFN1
ILMN_1664216	NKIRAS1
ILMN_1664231	TIMM23
ILMN_1664242	C20orf12
ILMN_1664243	USE1
ILMN_1664265	EPHA1
ILMN_1664283	C9orf75
ILMN_1664289	LOC440570
ILMN_1664294	LEPRE1
ILMN_1664303	HTATIP2
ILMN_1664330	CEACAM1
ILMN_1664362	SGIP1
ILMN_1664369	DHTKD1
ILMN_1664416	MEIS2
ILMN_1664434	TCF3
ILMN_1664440	TP53BP1
ILMN_1664449	ALG5
ILMN_1664462	ONECUT2
ILMN_1664464	PTGDS
ILMN_1664466	KLHL9
ILMN_1664499	PLEKHG7
ILMN_1664511	NDC80
ILMN_1664516	CENPF
ILMN_1664525	P2RY13
ILMN_1664537	USP11
ILMN_1664542	UBE2I
ILMN_1664543	IFIT3
ILMN_1664577	DLD
ILMN_1664581	MICALL2
ILMN_1664592	C1orf95
ILMN_1664607	NRIP2
ILMN_1664608	INPP5A
ILMN_1664614	FAU
ILMN_1664630	CHEK1
ILMN_1664631	ADAM28
ILMN_1664641	MED4
ILMN_1664644	ATG16L2
ILMN_1664646	NSUN6
ILMN_1664679	CADM2
ILMN_1664682	DNA2
ILMN_1664698	UNC119
ILMN_1664706	LOC653604
ILMN_1664718	CYP51A1
ILMN_1664748	SLC25A25
ILMN_1664750	TMBIM4
ILMN_1664756	KPNA4
ILMN_1664761	TMEM138
ILMN_1664772	ATP2B4
ILMN_1664773	C11orf49
ILMN_1664776	EFR3A
ILMN_1664779	FBXO18
ILMN_1664798	GRHPR
ILMN_1664802	WSB1
ILMN_1664815	ELK4
ILMN_1664826	FBXO33
ILMN_1664828	APOBEC3H
ILMN_1664833	MRPL50
ILMN_1664855	PPP1R14C
ILMN_1664861	ID1
ILMN_1664863	CTRL
ILMN_1664878	NLRP2
ILMN_1664910	RPSA
ILMN_1664912	IL11RA
ILMN_1664920	C19orf12
ILMN_1664921	PPP6C
ILMN_1664922	FLNB
ILMN_1664931	GTF2E2
ILMN_1664946	ZDHHC16
ILMN_1664956	SSU72
ILMN_1664960	KIAA0284
ILMN_1664994	MINPP1
ILMN_1665004	CASC3
ILMN_1665035	KRT14
ILMN_1665040	RBMS3
ILMN_1665049	SPG11
ILMN_1665058	TCHP
ILMN_1665065	SERINC3
ILMN_1665066	C4orf14
ILMN_1665095	NELF
ILMN_1665100	PTGS1
ILMN_1665107	ITGB1BP1
ILMN_1665117	C6orf89
ILMN_1665152	FCRL2
ILMN_1665167	RORA
ILMN_1665203	SUMO4
ILMN_1665205	ZNF260
ILMN_1665210	LOC441426
ILMN_1665212	EDC4
ILMN_1665219	LTBP4
ILMN_1665235	CRTAP
ILMN_1665260	FLJ25996
ILMN_1665280	SPCS1
ILMN_1665304	FOXN3
ILMN_1665307	AMPD3
ILMN_1665319	NRTN
ILMN_1665331	AMT
ILMN_1665335	DIABLO
ILMN_1665357	EPS15
ILMN_1665372	FXYD3
ILMN_1665374	COL9A1
ILMN_1665384	SH3BP5L
ILMN_1665423	ZFP91
ILMN_1665425	RPRM
ILMN_1665428	GSDMD
ILMN_1665437	CYP2E1
ILMN_1665442	NOL6
ILMN_1665449	ROBO4
ILMN_1665455	DCUN1D3
ILMN_1665483	KIAA0020
ILMN_1665508	C10orf12
ILMN_1665510	ERRFI1
ILMN_1665515	MGC4677
ILMN_1665521	STAMBP
ILMN_1665526	TCEA2
ILMN_1665538	SKP2
ILMN_1665554	BRF2
ILMN_1665557	USP15
ILMN_1665559	CDK2
ILMN_1665562	PLIN
ILMN_1665622	WDR5B
ILMN_1665647	CD180
ILMN_1665657	LCA5L
ILMN_1665679	PEX10
ILMN_1665682	IL15RA
ILMN_1665686	FAM38B
ILMN_1665696	EFNA4
ILMN_1665717	EIF2S3
ILMN_1665730	ABCB10
ILMN_1665737	UFD1L
ILMN_1665738	FLI1
ILMN_1665761	BCL11B
ILMN_1665775	MOSC2
ILMN_1665792	ITGA2
ILMN_1665797	CSE1L
ILMN_1665831	CLPTM1
ILMN_1665832	ID1
ILMN_1665838	SLC25A24
ILMN_1665865	IGFBP4
ILMN_1665871	ANGEL1
ILMN_1665873	DST
ILMN_1665884	REP15
ILMN_1665887	WDR61
ILMN_1665909	LASP1
ILMN_1665916	HYAL2
ILMN_1665943	MAP4K1
ILMN_1665945	ACBD3
ILMN_1665964	GAB2
ILMN_1665982	AKTIP
ILMN_1665989	ERCC8
ILMN_1665994	SILV
ILMN_1665996	BCL7A
ILMN_1666004	WASL
ILMN_1666007	TRAPPC6B
ILMN_1666019	ADNP
ILMN_1666022	TNFRSF10D
ILMN_1666049	NUP214
ILMN_1666050	TMUB1
ILMN_1666057	REEP2
ILMN_1666096	ACSL3
ILMN_1666111	YTHDC1
ILMN_1666121	FKBP9
ILMN_1666173	TCF20
ILMN_1666174	CECR1
ILMN_1666178	TP53I13
ILMN_1666179	HIST2H3C
ILMN_1666192	DCTN5
ILMN_1666203	VDR
ILMN_1666206	GSDMB
ILMN_1666208	C14orf106
ILMN_1666222	PHACTR3
ILMN_1666258	AMFR
ILMN_1666269	CTSZ
ILMN_1666280	COX11
ILMN_1666305	CDKN3
ILMN_1666306	SRRD
ILMN_1666361	SLC23A2
ILMN_1666364	COQ10A
ILMN_1666372	ATP5H
ILMN_1666376	TRIM56
ILMN_1666380	STARD13
ILMN_1666385	CALM3
ILMN_1666392	WNT4
ILMN_1666399	RING1
ILMN_1666409	PSMB6
ILMN_1666444	RBMS1
ILMN_1666449	FAM134C
ILMN_1666453	STK3
ILMN_1666471	UQCRQ
ILMN_1666482	SP2
ILMN_1666493	CCR10
ILMN_1666494	CRK
ILMN_1666502	SOBP
ILMN_1666503	DENND2A
ILMN_1666512	SKIV2L
ILMN_1666536	VSIG2
ILMN_1666552	ZNF75A
ILMN_1666553	SLC25A19
ILMN_1666556	TRERF1
ILMN_1666560	IFT88
ILMN_1666594	IRF8
ILMN_1666597	PI4KB
ILMN_1666610	NARG2
ILMN_1666625	KIF17
ILMN_1666632	VPS52
ILMN_1666634	FAF1
ILMN_1666635	RPS14
ILMN_1666653	BTBD3
ILMN_1666670	RBX1
ILMN_1666690	ACRC
ILMN_1666715	WHSC1L1
ILMN_1666727	ZNF586
ILMN_1666739	RBM15
ILMN_1666742	C9orf72
ILMN_1666761	PPP2R5E
ILMN_1666773	C21orf90
ILMN_1666775	CACNA1C
ILMN_1666777	SHOX2
ILMN_1666785	SYNE1
ILMN_1666819	PHLDB1
ILMN_1666825	FLJ45717
ILMN_1666827	C4orf41
ILMN_1666845	KRT17
ILMN_1666852	TRIM62
ILMN_1666882	DACH1
ILMN_1666885	ATRX
ILMN_1666894	CSPG4
ILMN_1666902	GPR114
ILMN_1666910	GAB1
ILMN_1666924	PINK1
ILMN_1666933	ASH2L
ILMN_1666960	NOL1
ILMN_1666966	INS
ILMN_1666976	PLD3
ILMN_1666986	GCNT2
ILMN_1667016	FAF1
ILMN_1667018	ACE2
ILMN_1667030	HSBP1
ILMN_1667034	PDPR
ILMN_1667043	EIF4A3
ILMN_1667050	PRPS1
ILMN_1667060	HSF1
ILMN_1667068	ZC3HAV1
ILMN_1667079	SPTBN2
ILMN_1667086	AP3M1
ILMN_1667112	FBXO7
ILMN_1667115	TMEM61
ILMN_1667125	RPS6KL1
ILMN_1667138	S100A13
ILMN_1667183	AIFM1
ILMN_1667222	MTX1
ILMN_1667232	KIR2DL3
ILMN_1667239	INPP1
ILMN_1667257	SDHB
ILMN_1667260	MAPK3
ILMN_1667261	PJA1
ILMN_1667267	PCBP4
ILMN_1667295	VASN
ILMN_1667298	LOC201229
ILMN_1667319	LPPR2
ILMN_1667330	LOC113386
ILMN_1667356	CCDC128
ILMN_1667361	COPZ2
ILMN_1667381	CAMKV
ILMN_1667405	C9orf100
ILMN_1667408	EPB41
ILMN_1667429	SLC25A20
ILMN_1667430	DEGS1
ILMN_1667432	HYAL3
ILMN_1667443	LOC402110
ILMN_1667452	LOC441208
ILMN_1667453	MIZF
ILMN_1667476	LTBR
ILMN_1667510	C12orf65
ILMN_1667561	IFRD1
ILMN_1667564	ALDH3A2
ILMN_1667577	LCMT2
ILMN_1667578	DUSP26
ILMN_1667592	PARVB
ILMN_1667594	KLF10
ILMN_1667626	EGLN3
ILMN_1667641	ACACA
ILMN_1667665	C16orf46
ILMN_1667692	PTGIS
ILMN_1667707	SPCS3
ILMN_1667711	HRASLS3
ILMN_1667716	TMEM101
ILMN_1667771	GRB10
ILMN_1667791	PPFIA4
ILMN_1667825	MLKL
ILMN_1667839	UBR7
ILMN_1667840	CMTM3
ILMN_1667857	C12orf52
ILMN_1667883	THOC5
ILMN_1667885	BCL11B
ILMN_1667893	TNS3
ILMN_1667906	NR2E3
ILMN_1667994	AMD1
ILMN_1668000	KBTBD4
ILMN_1668012	SLC25A13
ILMN_1668039	GYPC
ILMN_1668052	FOXA2
ILMN_1668063	FCN1
ILMN_1668065	RBED1
ILMN_1668090	STK25
ILMN_1668092	ESAM
ILMN_1668134	GSTM1
ILMN_1668147	PCDH9
ILMN_1668179	HNRNPF
ILMN_1668194	LMTK3
ILMN_1668246	TMEM52
ILMN_1668247	LTC4S
ILMN_1668249	LMF1
ILMN_1668270	ZDHHC18
ILMN_1668277	BLK
ILMN_1668283	HYAL2
ILMN_1668291	ZNF780B
ILMN_1668312	SLC2A9
ILMN_1668333	TMEM148
ILMN_1668345	OAF
ILMN_1668351	TAF6
ILMN_1668369	CDC37
ILMN_1668374	ITGB5
ILMN_1668378	SFT2D2
ILMN_1668408	AIFM1
ILMN_1668411	FHL2
ILMN_1668417	WASPIP
ILMN_1668446	ABCA9
ILMN_1668465	KIAA1609
ILMN_1668469	KIAA0922
ILMN_1668498	CWF19L2
ILMN_1668507	DDAH1
ILMN_1668514	PIP5K1C
ILMN_1668525	NR3C1
ILMN_1668535	JOSD1
ILMN_1668540	C1orf181
ILMN_1668559	RGS10
ILMN_1668565	RMI1
ILMN_1668566	ANUBL1
ILMN_1668586	KCND1
ILMN_1668605	NAAA
ILMN_1668608	RBPMS
ILMN_1668634	FBXW7
ILMN_1668639	TBC1D10B
ILMN_1668657	FLJ38973
ILMN_1668683	MLL
ILMN_1668714	SNF1LK2
ILMN_1668721	CCND3
ILMN_1668726	NFYB
ILMN_1668748	MED15
ILMN_1668752	FLJ20850
ILMN_1668795	TTC30B
ILMN_1668814	CENPM
ILMN_1668822	BATF
ILMN_1668834	RSF1
ILMN_1668839	ACOX1
ILMN_1668847	WWP2
ILMN_1668876	HECTD2
ILMN_1668880	AKR1C4
ILMN_1668900	ADRBK2
ILMN_1668909	MAP2K3
ILMN_1668910	CIDEB
ILMN_1668946	USH1C
ILMN_1668979	DNAJB14
ILMN_1668984	SPNS3
ILMN_1668986	PRELID2
ILMN_1668996	C1QBP
ILMN_1669015	XPNPEP1
ILMN_1669023	FHL5
ILMN_1669031	LYST
ILMN_1669033	NCOA1
ILMN_1669046	FOXQ1
ILMN_1669066	RUNX2
ILMN_1669070	MIPEP
ILMN_1669094	ZNF672
ILMN_1669102	ATP5G2
ILMN_1669113	ATF5
ILMN_1669114	WNK4
ILMN_1669142	NARG1
ILMN_1669172	PTPRR
ILMN_1669189	RASSF5
ILMN_1669201	ABCF2
ILMN_1669206	CNOT1
ILMN_1669215	SRPK2
ILMN_1669239	P2RX2
ILMN_1669252	CUL2
ILMN_1669259	ANKRD49
ILMN_1669273	PPT1
ILMN_1669275	ZNF16
ILMN_1669281	CLN3
ILMN_1669286	YWHAZ
ILMN_1669303	YAF2
ILMN_1669308	BRPF1
ILMN_1669310	RHOT2
ILMN_1669321	MATK
ILMN_1669323	BACE2
ILMN_1669335	RUNX1
ILMN_1669362	IGFBP6
ILMN_1669366	IFT88
ILMN_1669376	DRAM
ILMN_1669377	AP4B1
ILMN_1669380	LONRF3
ILMN_1669382	CPLX2
ILMN_1669390	PPP1R13L
ILMN_1669394	EI24
ILMN_1669409	VSIG4
ILMN_1669410	CHGA
ILMN_1669433	KIAA0913
ILMN_1669446	KCNJ14
ILMN_1669447	PYHIN1
ILMN_1669456	NME3
ILMN_1669465	EFCAB6
ILMN_1669479	MEST
ILMN_1669484	WDR6
ILMN_1669497	OSBPL10
ILMN_1669502	E2F3
ILMN_1669508	PAF1
ILMN_1669523	FOS
ILMN_1669550	MAD2L2
ILMN_1669553	UBE2E3
ILMN_1669555	FAM48A
ILMN_1669572	RNF126
ILMN_1669584	ILF3
ILMN_1669592	March 2
ILMN_1669598	SUV420H1
ILMN_1669599	DENND4C
ILMN_1669607	PHKG2
ILMN_1669617	GRB10
ILMN_1669624	LINS1
ILMN_1669633	ACP1
ILMN_1669635	NUP85
ILMN_1669645	PKD1
ILMN_1669667	PDLIM2
ILMN_1669669	KCMF1
ILMN_1669674	CNPY3
ILMN_1669692	IKZF3
ILMN_1669696	ZNF792
ILMN_1669703	TNK2
ILMN_1669718	PSENEN
ILMN_1669722	LRRC61
ILMN_1669727	WAC
ILMN_1669729	ERLIN2
ILMN_1669747	UNC13B
ILMN_1669753	PDIA3
ILMN_1669772	LRP1
ILMN_1669788	NUDT14
ILMN_1669818	ESD
ILMN_1669831	C6orf192
ILMN_1669833	SH2B2
ILMN_1669842	CHAF1A
ILMN_1669876	CUX2
ILMN_1669878	GUSB
ILMN_1669888	CSTA
ILMN_1669898	EGFL7
ILMN_1669905	DCP2
ILMN_1669927	ICOS
ILMN_1669928	ARHGEF16
ILMN_1669931	TM9SF3
ILMN_1669966	NDUFS7
ILMN_1669982	CCDC85A
ILMN_1670000	IQWD1
ILMN_1670008	FLCN
ILMN_1670019	PEG10
ILMN_1670033	HIST1H4I
ILMN_1670037	POLR2L
ILMN_1670038	EXOC3L2
ILMN_1670076	FAM155B
ILMN_1670093	HIST2H2BF
ILMN_1670096	NRBP1
ILMN_1670099	NOSTRIN
ILMN_1670101	CLEC2D
ILMN_1670111	CDKN2B
ILMN_1670130	ARID3A
ILMN_1670134	FADS1
ILMN_1670145	DFNA5
ILMN_1670147	PHC2
ILMN_1670172	WDR33
ILMN_1670185	SSH3
ILMN_1670193	ACY3
ILMN_1670218	EXOSC6
ILMN_1670229	F8
ILMN_1670238	CDC45L
ILMN_1670256	PDK1
ILMN_1670263	C1orf71
ILMN_1670272	LRP10
ILMN_1670282	AIRE
ILMN_1670298	KIN
ILMN_1670305	SERPING1
ILMN_1670308	GPM6B
ILMN_1670322	FCHO2
ILMN_1670325	SLC47A1
ILMN_1670343	MAGI1
ILMN_1670353	RAD51AP1
ILMN_1670377	ZNF20
ILMN_1670379	ANTXR1
ILMN_1670383	PCDH7
ILMN_1670398	BCR
ILMN_1670420	METAP2
ILMN_1670439	FYTTD1
ILMN_1670456	RBM42
ILMN_1670472	FAF2
ILMN_1670490	PDPN
ILMN_1670506	AMMECR1
ILMN_1670518	WDFY3
ILMN_1670523	SAPS2
ILMN_1670535	NDRG2
ILMN_1670539	LOC92017
ILMN_1670540	SMAD1
ILMN_1670542	AK2
ILMN_1670561	TCEAL8
ILMN_1670570	MXI1
ILMN_1670609	ATOX1
ILMN_1670611	FLJ35773
ILMN_1670638	PITPNC1
ILMN_1670640	ZNF664
ILMN_1670652	CYP2C9
ILMN_1670668	PIB5PA
ILMN_1670672	TMEM37
ILMN_1670676	TBRG1
ILMN_1670692	LPAR4
ILMN_1670705	STON2
ILMN_1670708	F10
ILMN_1670718	C18orf51
ILMN_1670723	MSL3L1
ILMN_1670748	GALNT7
ILMN_1670752	KIAA0907
ILMN_1670769	CENPQ
ILMN_1670796	EXOSC10
ILMN_1670801	MTR
ILMN_1670807	FAM84B
ILMN_1670809	NRM
ILMN_1670816	MZF1
ILMN_1670817	GRPEL1
ILMN_1670821	CYorf15A
ILMN_1670833	KCNG1
ILMN_1670841	CPNE1
ILMN_1670844	OPN3
ILMN_1670870	ALCAM
ILMN_1670878	YTHDC1
ILMN_1670881	CHST6
ILMN_1670895	ZNF207
ILMN_1670899	FBN2
ILMN_1670901	COX10
ILMN_1670903	NAT2
ILMN_1670920	FBXL18
ILMN_1670925	CYB5D1
ILMN_1670926	GALNAC4S-6ST
ILMN_1670931	PDS5A
ILMN_1670948	TSR2
ILMN_1670959	CEACAM5
ILMN_1671004	POLG2
ILMN_1671005	IRF2BP2
ILMN_1671022	TRPV1
ILMN_1671028	THRAP3
ILMN_1671039	GALNT3
ILMN_1671046	HSPB2
ILMN_1671048	ZNF644
ILMN_1671055	GSG1L
ILMN_1671058	CDX2
ILMN_1671067	MED13
ILMN_1671087	C6orf222
ILMN_1671092	SOX17
ILMN_1671104	ZNF592
ILMN_1671106	GJA4
ILMN_1671108	PIP5K3
ILMN_1671116	C3orf21
ILMN_1671142	GPR68
ILMN_1671149	MEG3
ILMN_1671158	MRPL13
ILMN_1671191	UQCRC1
ILMN_1671207	IARS2
ILMN_1671209	SYTL2
ILMN_1671221	GAPVD1
ILMN_1671235	DNAJB5
ILMN_1671237	GNGT2
ILMN_1671250	CLIC4
ILMN_1671257	DKC1
ILMN_1671263	CACNA1H
ILMN_1671267	NF2
ILMN_1671288	ODF2
ILMN_1671291	EIF3I
ILMN_1671295	CCDC3
ILMN_1671314	UXT
ILMN_1671326	EIF2C1
ILMN_1671337	SLC2A5
ILMN_1671351	MAP3K7IP3
ILMN_1671355	IMAA
ILMN_1671365	PRODH
ILMN_1671374	C19orf53
ILMN_1671387	C3orf23
ILMN_1671392	KCNF1
ILMN_1671404	SVIL
ILMN_1671427	FBXW4
ILMN_1671478	CKB
ILMN_1671482	GALM
ILMN_1671486	HOMER2
ILMN_1671489	PC
ILMN_1671494	USP5
ILMN_1671509	CCL3
ILMN_1671516	CIR
ILMN_1671554	LPIN1
ILMN_1671557	PHLDA2
ILMN_1671565	RNASET2
ILMN_1671568	ECHDC2
ILMN_1671583	MKRN1
ILMN_1671600	EPS8L1
ILMN_1671603	MED30
ILMN_1671621	PCMT1
ILMN_1671686	EPB49
ILMN_1671703	ACTA2
ILMN_1671710	MADD
ILMN_1671725	REPIN1
ILMN_1671731	AVPI1
ILMN_1671742	UPF3A
ILMN_1671765	TRIM35
ILMN_1671766	F12
ILMN_1671791	PCK2
ILMN_1671809	DUSP22
ILMN_1671818	UTS2
ILMN_1671839	TAF1C
ILMN_1671843	PSRC1
ILMN_1671871	ITGB1BP2
ILMN_1671885	MLF2
ILMN_1671891	PID1
ILMN_1671893	CHMP2A
ILMN_1671895	ZNF613
ILMN_1671902	THUMPD3
ILMN_1671911	MTA1
ILMN_1671913	HTF9C
ILMN_1671928	PROS1
ILMN_1671932	SAMM50
ILMN_1672004	TOB1
ILMN_1672022	EPHA4
ILMN_1672042	DOLPP1
ILMN_1672080	NR2F6
ILMN_1672094	DLX1
ILMN_1672102	PTPRB
ILMN_1672120	KRT73
ILMN_1672121	LOC387856
ILMN_1672122	PH-4
ILMN_1672124	C4orf18
ILMN_1672128	ATF4
ILMN_1672135	ZNF615
ILMN_1672148	AKR1B10
ILMN_1672149	CHCHD1
ILMN_1672157	PUS1
ILMN_1672174	ECE1
ILMN_1672176	SMPD2
ILMN_1672178	RNF8
ILMN_1672191	ATP5F1
ILMN_1672229	FGF12
ILMN_1672255	LRIT3
ILMN_1672278	CXCL16
ILMN_1672295	ZC3H12A
ILMN_1672331	MAP3K7IP2
ILMN_1672336	C3orf60
ILMN_1672350	JAM2
ILMN_1672366	PIGY
ILMN_1672378	ZP3
ILMN_1672393	CUL7
ILMN_1672403	ADAMTS8
ILMN_1672417	PTPRCAP
ILMN_1672419	SMARCA2
ILMN_1672443	QDPR
ILMN_1672461	SPPL2B
ILMN_1672486	TCF7L2
ILMN_1672496	DNAJA1
ILMN_1672503	DPYSL2
ILMN_1672504	PDXK
ILMN_1672526	LOC389834
ILMN_1672536	FBLN1
ILMN_1672538	NBR1
ILMN_1672547	MYO9B
ILMN_1672553	SLC43A3
ILMN_1672554	C17orf81
ILMN_1672564	FMO6P
ILMN_1672565	RG9MTD1
ILMN_1672571	TFIP11
ILMN_1672589	SEMA4B
ILMN_1672596	BCAR1
ILMN_1672605	C7orf41
ILMN_1672608	PPAP2B
ILMN_1672611	CDH11
ILMN_1672650	PKM2
ILMN_1672660	MBP
ILMN_1672662	SLC20A1
ILMN_1672717	C10orf57
ILMN_1672728	KCTD5
ILMN_1672741	ITSN1
ILMN_1672743	ZNF334
ILMN_1672759	CCDC109A
ILMN_1672776	COL10A1
ILMN_1672807	CA5B
ILMN_1672811	C1orf159
ILMN_1672834	SSH2
ILMN_1672876	MFI2
ILMN_1672878	ABR
ILMN_1672879	MPST
ILMN_1672902	EIF4G1
ILMN_1672908	TWIST1
ILMN_1672930	SLC26A11
ILMN_1672940	ZNF562
ILMN_1672960	WBP2NL
ILMN_1672966	RCP9
ILMN_1673023	EP400
ILMN_1673024	RBM15B
ILMN_1673026	CHCHD3
ILMN_1673030	CMKLR1
ILMN_1673069	DPP9
ILMN_1673073	WDR62
ILMN_1673108	AP2A1
ILMN_1673111	TSEN34
ILMN_1673112	ZNF32
ILMN_1673117	ZWINT
ILMN_1673129	PCDH12
ILMN_1673138	ZBTB33
ILMN_1673152	NRXN1
ILMN_1673175	TNFSF11
ILMN_1673207	KLF11
ILMN_1673215	PCBP1
ILMN_1673222	ZBTB10
ILMN_1673232	LASS1
ILMN_1673252	JTV1
ILMN_1673261	EPS8L3
ILMN_1673275	TRAPPC2
ILMN_1673305	RHOC
ILMN_1673320	C18orf34
ILMN_1673330	ADRBK1
ILMN_1673352	IFITM2
ILMN_1673357	SLA2
ILMN_1673363	CD97
ILMN_1673370	FBXL5
ILMN_1673376	TBCD
ILMN_1673380	GNG12
ILMN_1673384	GEMIN7
ILMN_1673395	PIGO
ILMN_1673455	RASAL2
ILMN_1673457	MECR
ILMN_1673461	PHC2
ILMN_1673478	C5orf5
ILMN_1673491	LRAT
ILMN_1673509	RPL28
ILMN_1673518	BRWD1
ILMN_1673522	MOCOS
ILMN_1673529	AGXT2L2
ILMN_1673535	LOC340156
ILMN_1673542	AKAP14
ILMN_1673543	PGM2
